pair_id,speaker,word,label_a,label_b,file_a,file_b,AA,AB,BA,BB,ME_C,ME_D,interaction
OAF_bath_happy_angry,OAF,bath,happy,angry,OAF_bath_happy.wav,OAF_bath_angry.wav,-3.3750000298023224,3.6249998807907104,-3.749999761581421,2.7499998956918716,6.749999783933163,-0.6249998584389687,-0.5000002533197403
OAF_bath_sad_angry,OAF,bath,sad,angry,OAF_bath_sad.wav,OAF_bath_angry.wav,0.25,4.375000029802322,-0.375,3.1249998956918716,3.812499962747097,-0.9375000670552254,-0.6250001341104507
OAF_bean_neutral_happy,OAF,bean,neutral,happy,OAF_bean_neutral.wav,OAF_bean_happy.wav,0.625,2.3125000298023224,0.8125,2.5624999403953552,1.7187499850988388,0.21874995529651642,0.06249991059303284
OAF_bean_neutral_sad,OAF,bean,neutral,sad,OAF_bean_neutral.wav,OAF_bean_sad.wav,6.249999940395355,6.375000059604645,5.624999850988388,5.75,0.12500013411045074,-0.625000074505806,2.9802322387695312e-08
OAF_bean_neutral_angry,OAF,bean,neutral,angry,OAF_bean_neutral.wav,OAF_bean_angry.wav,5.125,-2.500000089406967,4.3125,-2.125,-7.031250044703484,-0.21874995529651642,1.1875000894069672
OAF_bean_happy_sad,OAF,bean,happy,sad,OAF_bean_happy.wav,OAF_bean_sad.wav,-2.4999999403953552,4.8749998807907104,-2.5625000298023224,3.75,6.843749925494194,-0.5937499850988388,-1.0624997913837433
OAF_bean_happy_angry,OAF,bean,happy,angry,OAF_bean_happy.wav,OAF_bean_angry.wav,-2.7499999403953552,-0.125,-2.7500000298023224,-0.5,2.437499985098839,-0.18750004470348358,-0.37499991059303284
OAF_bean_sad_angry,OAF,bean,sad,angry,OAF_bean_sad.wav,OAF_bean_angry.wav,0.125,0.5,-0.5,0.5,0.6875,-0.3125,0.625
OAF_beg_neutral_happy,OAF,beg,neutral,happy,OAF_beg_neutral.wav,OAF_beg_happy.wav,-0.0625,4.062499850988388,-0.125,4.000000014901161,4.124999932944775,-0.062499918043613434,1.6391277313232422e-07
OAF_beg_neutral_sad,OAF,beg,neutral,sad,OAF_beg_neutral.wav,OAF_beg_sad.wav,5.375000029802322,7.687500447034836,5.687499821186066,7.812499970197678,2.2187502831220627,0.21874965727329254,-0.1875002682209015
OAF_beg_neutral_angry,OAF,beg,neutral,angry,OAF_beg_neutral.wav,OAF_beg_angry.wav,3.75,4.937500029802322,3.1250001192092896,2.2500000298023224,0.1562499701976776,-1.6562499403953552,-2.0625001192092896
OAF_beg_happy_sad,OAF,beg,happy,sad,OAF_beg_happy.wav,OAF_beg_sad.wav,-1.8750000149011612,5.2499998807907104,-0.875,6.124999970197678,7.062499932944775,0.9375000521540642,-0.12499992549419403
OAF_beg_happy_angry,OAF,beg,happy,angry,OAF_beg_happy.wav,OAF_beg_angry.wav,-2.375000014901161,4.374999947845936,-2.9375000447034836,3.0000000298023224,6.3437500186264515,-0.9687499739229679,-0.812499888241291
OAF_beg_sad_angry,OAF,beg,sad,angry,OAF_beg_sad.wav,OAF_beg_angry.wav,-1.1249999701976776,4.499999791383743,-0.7500000298023224,3.8749997913837433,5.124999791383743,-0.1250000298023224,-0.9999999403953552
OAF_bite_neutral_happy,OAF,bite,neutral,happy,OA_bite_neutral.wav,OAF_bite_happy.wav,0.3125,2.5000000596046448,1.0,2.375,1.7812500298023224,0.2812499701976776,-0.8125000596046448
OAF_bite_neutral_sad,OAF,bite,neutral,sad,OA_bite_neutral.wav,OAF_bite_sad.wav,6.125000044703484,8.374999731779099,6.4375001192092896,7.562499523162842,1.6874995455145836,-0.2500000670552254,-1.1250002831220627
OAF_bite_neutral_angry,OAF,bite,neutral,angry,OA_bite_neutral.wav,OAF_bite_angry.wav,4.75,2.0000000298023224,4.187500238418579,2.124999910593033,-2.406250149011612,-0.21874994039535522,0.6874996423721313
OAF_bite_happy_sad,OAF,bite,happy,sad,OAF_bite_happy.wav,OAF_bite_sad.wav,-2.125,5.375000059604645,-2.0000000447034836,5.0,7.250000052154064,-0.12500005215406418,-0.5000000149011612
OAF_bite_happy_angry,OAF,bite,happy,angry,OAF_bite_happy.wav,OAF_bite_angry.wav,-2.75,1.9999999403953552,-2.6250001192092896,2.374999910593033,4.874999985098839,0.24999992549419403,0.25000008940696716
OAF_bite_sad_angry,OAF,bite,sad,angry,OAF_bite_sad.wav,OAF_bite_angry.wav,-0.25,3.874999850988388,-1.125,3.499999910593033,4.3749998807907104,-0.6249999701976776,0.5000000596046448
OAF_boat_neutral_happy,OAF,boat,neutral,happy,OAF_boat_neutral.wav,OAF_boat_happy.wav,0.875,3.125000089406967,0.6875,2.7499999403953552,2.156250014901161,-0.28125007450580597,-0.18750014901161194
OAF_boat_neutral_sad,OAF,boat,neutral,sad,OAF_boat_neutral.wav,OAF_boat_sad.wav,5.374999940395355,7.937500238418579,5.5,7.749999612569809,2.4062499552965164,-0.03125028312206268,-0.3125006854534149
OAF_boat_neutral_angry,OAF,boat,neutral,angry,OAF_boat_neutral.wav,OAF_boat_angry.wav,4.75,-3.624999962747097,3.8749998807907104,-3.5,-7.874999921768904,-0.37500007823109627,1.0000000819563866
OAF_boat_happy_sad,OAF,boat,happy,sad,OAF_boat_happy.wav,OAF_boat_sad.wav,-5.375000178813934,5.6250001192092896,-5.124999821186066,5.750000089406967,10.937500104308128,0.18750016391277313,-0.12500038743019104
OAF_boat_happy_angry,OAF,boat,happy,angry,OAF_boat_happy.wav,OAF_boat_angry.wav,-4.562500178813934,-1.375,-4.125000089406967,-0.875,3.2187501341104507,0.4687500447034836,0.06249991059303284
OAF_boat_sad_angry,OAF,boat,sad,angry,OAF_boat_sad.wav,OAF_boat_angry.wav,-1.1249999701976776,-0.625,-0.8750000596046448,0.0,0.6875000149011612,0.4374999552965164,0.37500008940696716
OAF_bone_neutral_happy,OAF,bone,neutral,happy,OAF_bone_neutral.wav,OAF_bone_happy.wav,0.625,1.8749998807907104,0.9375,2.3750001192092896,1.34375,0.40625011920928955,0.1875002384185791
OAF_bone_neutral_sad,OAF,bone,neutral,sad,OAF_bone_neutral.wav,OAF_bone_sad.wav,7.124999821186066,6.437499910593033,7.9375001937150955,6.624999895691872,-1.0000001043081284,0.5000001788139343,-0.625000387430191
OAF_bone_neutral_angry,OAF,bone,neutral,angry,OAF_bone_neutral.wav,OAF_bone_angry.wav,5.624999761581421,3.875000089406967,5.312499761581421,2.874999925494194,-2.0937497541308403,-0.6562500819563866,-0.6875001639127731
OAF_bone_happy_sad,OAF,bone,happy,sad,OAF_bone_happy.wav,OAF_bone_sad.wav,-2.1250001192092896,4.499999910593033,-1.375,4.749999895691872,6.374999962747097,0.5000000521540642,-0.5000001341104507
OAF_bone_happy_angry,OAF,bone,happy,angry,OAF_bone_happy.wav,OAF_bone_angry.wav,-3.5000001192092896,3.124999925494194,-3.8124999701976776,2.749999925494194,6.593749970197678,-0.34374992549419403,-0.06250014901161194
OAF_bone_sad_angry,OAF,bone,sad,angry,OAF_bone_sad.wav,OAF_bone_angry.wav,-1.3750000149011612,3.999999798834324,-1.1249999701976776,3.124999925494194,4.812499854713678,-0.31249991431832314,-1.1249999180436134
OAF_book_neutral_happy,OAF,book,neutral,happy,OAF_book_neutral.wav,OAF_book_happy.wav,-0.375,3.0,-0.125,3.374999925494194,3.437499962747097,0.312499962747097,0.12499992549419403
OAF_book_neutral_sad,OAF,book,neutral,sad,OAF_book_neutral.wav,OAF_book_sad.wav,2.624999910593033,7.437499791383743,2.8750001192092896,6.812499910593033,4.374999836087227,-0.18749983608722687,-0.8750000894069672
OAF_book_neutral_angry,OAF,book,neutral,angry,OAF_book_neutral.wav,OAF_book_angry.wav,1.4999998807907104,1.8749999701976776,1.25,1.1250000596046448,0.12500007450580597,-0.49999989569187164,-0.5000000298023224
OAF_book_happy_sad,OAF,book,happy,sad,OAF_book_happy.wav,OAF_book_sad.wav,-4.375000163912773,5.187500208616257,-3.7499997913837433,5.437499910593033,9.375000037252903,0.437500037252903,-0.3750006705522537
OAF_book_happy_angry,OAF,book,happy,angry,OAF_book_happy.wav,OAF_book_angry.wav,-3.937500163912773,2.8750000447034836,-4.374999940395355,1.8750000596046448,6.531250104308128,-0.7187498807907104,-0.5625002086162567
OAF_book_sad_angry,OAF,book,sad,angry,OAF_book_sad.wav,OAF_book_angry.wav,-1.0000000298023224,5.062499821186066,-0.6249999403953552,2.8750000596046448,4.781249925494194,-0.9062498360872269,-2.562499850988388
OAF_bought_neutral_happy,OAF,bought,neutral,happy,OAF_bought_neutral.wav,OAF_bought_happy.wav,-0.375,3.7500000074505806,0.0625,3.937499798834324,3.9999999031424522,0.31249989569187164,-0.2500002086162567
OAF_bought_neutral_sad,OAF,bought,neutral,sad,OAF_bought_neutral.wav,OAF_bought_sad.wav,3.6874999403953552,8.43750011920929,4.125000089406967,8.56250011920929,4.593750104308128,0.28125007450580597,-0.31250014901161194
OAF_bought_neutral_angry,OAF,bought,neutral,angry,OAF_bought_neutral.wav,OAF_bought_angry.wav,2.3125,1.999999925494194,2.125,1.6250000298023224,-0.4062500223517418,-0.2812499478459358,-0.18749989569187164
OAF_bought_happy_sad,OAF,bought,happy,sad,OAF_bought_happy.wav,OAF_bought_sad.wav,-6.374999798834324,5.875000029802322,-5.812500074505806,6.4375001192092896,12.250000011175871,0.5624999068677425,3.650784492492676e-07
OAF_bought_happy_angry,OAF,bought,happy,angry,OAF_bought_happy.wav,OAF_bought_angry.wav,-5.124999798834324,1.8749999701976776,-4.562500149011612,1.9999999105930328,6.781249914318323,0.3437497951090336,-0.4374997094273567
OAF_bought_sad_angry,OAF,bought,sad,angry,OAF_bought_sad.wav,OAF_bought_angry.wav,-0.875,3.8750001788139343,-1.125,3.624999910593033,4.750000044703484,-0.25000013411045074,-2.682209014892578e-07
OAF_burn_neutral_happy,OAF,burn,neutral,happy,OAF_burn_neutral.wav,OAF_burn_happy.wav,-0.0625,1.3749999701976776,0.1875,1.5000000596046448,1.3750000149011612,0.18750004470348358,-0.12499991059303284
OAF_burn_neutral_sad,OAF,burn,neutral,sad,OAF_burn_neutral.wav,OAF_burn_sad.wav,5.624999970197678,7.312499970197678,6.062499850988388,7.125000059604645,1.3750001043081284,0.1249999850988388,-0.6249997913837433
OAF_burn_neutral_angry,OAF,burn,neutral,angry,OAF_burn_neutral.wav,OAF_burn_angry.wav,4.75,0.0,4.3125,-1.125,-5.09375,-0.78125,-0.6875
OAF_burn_happy_sad,OAF,burn,happy,sad,OAF_burn_happy.wav,OAF_burn_sad.wav,-1.7500000596046448,5.374999970197678,-2.374999910593033,5.000000059604645,7.25,-0.49999988079071045,0.24999994039535522
OAF_burn_happy_angry,OAF,burn,happy,angry,OAF_burn_happy.wav,OAF_burn_angry.wav,-1.6250000596046448,0.875,-1.375,0.875,2.3750000298023224,0.1250000298023224,-0.2500000596046448
OAF_burn_sad_angry,OAF,burn,sad,angry,OAF_burn_sad.wav,OAF_burn_angry.wav,-1.1250000596046448,0.125,-0.875,0.625,1.3750000298023224,0.3750000298023224,0.24999994039535522
OAF_cab_neutral_happy,OAF,cab,neutral,happy,OAF_cab_neutral.wav,OAF_cab_happy.wav,0.1875,2.875000089406967,0.5625,2.7500001192092896,2.4375001043081284,0.1250000149011612,-0.4999999701976776
OAF_cab_neutral_sad,OAF,cab,neutral,sad,OAF_cab_neutral.wav,OAF_cab_sad.wav,6.375000059604645,7.687499821186066,6.312500178813934,7.812499791383743,1.406249687075615,0.03125004470348358,0.18749985098838806
OAF_cab_neutral_angry,OAF,cab,neutral,angry,OAF_cab_neutral.wav,OAF_cab_angry.wav,4.75,-2.624999925494194,3.2499998807907104,-3.0000000447034836,-6.812499925494194,-0.9375001192092896,1.125
OAF_cab_happy_sad,OAF,cab,happy,sad,OAF_cab_happy.wav,OAF_cab_sad.wav,-2.2500001192092896,6.250000178813934,-2.6249999552965164,5.874999791383743,8.500000022351742,-0.37500011175870895,-5.513429641723633e-07
OAF_cab_happy_angry,OAF,cab,happy,angry,OAF_cab_happy.wav,OAF_cab_angry.wav,-2.6250001192092896,0.125,-3.1250000447034836,0.375,3.1250000819563866,-0.12499996274709702,0.749999925494194
OAF_cab_sad_angry,OAF,cab,sad,angry,OAF_cab_sad.wav,OAF_cab_angry.wav,-1.5000000298023224,-0.625,-1.6249999701976776,-0.625,0.9375,-0.06249997019767761,0.12499994039535522
OAF_calm_neutral_happy,OAF,calm,neutral,happy,OAF_calm_neutral.wav,OAF_calm_happy.wav,-0.6875,2.8125001192092896,-0.1875,2.3750000596046448,3.031250089406967,0.031249970197677612,-0.9375000596046448
OAF_calm_neutral_sad,OAF,calm,neutral,sad,OAF_calm_neutral.wav,OAF_calm_sad.wav,4.125000149011612,7.562500298023224,4.250000178813934,7.999999642372131,3.5937498062849045,0.28124968707561493,0.3124993145465851
OAF_calm_neutral_angry,OAF,calm,neutral,angry,OAF_calm_neutral.wav,OAF_calm_angry.wav,2.3750001192092896,-2.375000089406967,1.2500001192092896,-2.624999910593033,-4.3125001192092896,-0.6874999105930328,0.8750001788139343
OAF_calm_happy_sad,OAF,calm,happy,sad,OAF_calm_happy.wav,OAF_calm_sad.wav,-1.7500000596046448,5.8750001192092896,-1.625,6.8125001192092896,8.031250149011612,0.5312500298023224,0.8124999403953552
OAF_calm_happy_angry,OAF,calm,happy,angry,OAF_calm_happy.wav,OAF_calm_angry.wav,-2.0000000596046448,-0.125,-2.6249998807907104,-0.25,2.1249999701976776,-0.37499991059303284,0.4999998211860657
OAF_calm_sad_angry,OAF,calm,sad,angry,OAF_calm_sad.wav,OAF_calm_angry.wav,-0.875,0.0,-1.2499999701976776,-0.375,0.8749999850988388,-0.3749999850988388,-2.9802322387695312e-08
OAF_came_neutral_happy,OAF,came,neutral,happy,OAF_came_neutral.wav,OAF_came_happy.wav,-0.4375,3.6875,-0.4375,3.3124998807907104,3.9374999403953552,-0.18750005960464478,-0.37500011920928955
OAF_came_neutral_sad,OAF,came,neutral,sad,OAF_came_neutral.wav,OAF_came_sad.wav,5.749999850988388,8.000000447034836,5.749999970197678,8.625000432133675,2.5625005289912224,0.3125000521540642,0.6249998658895493
OAF_came_neutral_angry,OAF,came,neutral,angry,OAF_came_neutral.wav,OAF_came_angry.wav,4.6249998807907104,-0.125,4.25,0.0,-4.499999940395355,-0.12499994039535522,0.49999988079071045
OAF_came_happy_sad,OAF,came,happy,sad,OAF_came_happy.wav,OAF_came_sad.wav,0.75,7.374999888241291,-1.4999999403953552,7.249999955296516,7.687499891966581,-1.187499936670065,2.1250000074505806
OAF_came_happy_angry,OAF,came,happy,angry,OAF_came_happy.wav,OAF_came_angry.wav,-0.5,-0.125,-3.437499910593033,0.25,2.0312499552965164,-1.2812499552965164,3.312499910593033
OAF_came_sad_angry,OAF,came,sad,angry,OAF_came_sad.wav,OAF_came_angry.wav,-1.8749999552965164,0.25,-1.3750000149011612,-0.25,1.6249999850988388,-2.9802322387695312e-08,-0.9999999403953552
OAF_cause_neutral_happy,OAF,cause,neutral,happy,OAF_cause_neutral.wav,OAF_cause_happy.wav,-0.25,3.0000000596046448,-0.375,2.7499999403953552,3.1875,-0.18750005960464478,-0.12500011920928955
OAF_cause_neutral_sad,OAF,cause,neutral,sad,OAF_cause_neutral.wav,OAF_cause_sad.wav,5.500000208616257,9.062500357627869,5.937500178813934,8.437500447034836,3.0312502086162567,-0.09374997019767761,-1.0624998807907104
OAF_cause_neutral_angry,OAF,cause,neutral,angry,OAF_cause_neutral.wav,OAF_cause_angry.wav,3.875000238418579,1.0,3.749999761581421,1.375,-2.625,0.1249997615814209,0.5000004768371582
OAF_cause_happy_sad,OAF,cause,happy,sad,OAF_cause_happy.wav,OAF_cause_sad.wav,-1.3749999403953552,6.999999850988388,-1.8749999403953552,6.749999970197678,8.499999850988388,-0.3749999403953552,0.25000011920928955
OAF_cause_happy_angry,OAF,cause,happy,angry,OAF_cause_happy.wav,OAF_cause_angry.wav,-2.1249999403953552,2.0,-2.5000000596046448,2.5000001192092896,4.562500059604645,0.0625,0.8750002384185791
OAF_cause_sad_angry,OAF,cause,sad,angry,OAF_cause_sad.wav,OAF_cause_angry.wav,-0.8749999701976776,1.0,-1.3750000596046448,1.6250001192092896,2.437500074505806,0.0625000149011612,1.1250002086162567
OAF_chain_neutral_happy,OAF,chain,neutral,happy,OAF_chain_neutral.wav,OAF_chain_happy.wav,0.5625,2.8750000596046448,0.4999995231628418,2.375,2.0937502682209015,-0.2812502682209015,-0.4374995827674866
OAF_chain_neutral_sad,OAF,chain,neutral,sad,OAF_chain_neutral.wav,OAF_chain_sad.wav,7.562499858438969,8.875000208616257,7.9999998062849045,8.812499791383743,1.0625001676380634,0.1874997653067112,-0.5000003650784492
OAF_chain_neutral_angry,OAF,chain,neutral,angry,OAF_chain_neutral.wav,OAF_chain_angry.wav,5.312499761581421,-1.875,5.5625,-1.8750001192092896,-7.312499940395355,0.12500005960464478,-0.25000035762786865
OAF_chain_happy_sad,OAF,chain,happy,sad,OAF_chain_happy.wav,OAF_chain_sad.wav,0.0,7.499999947845936,-0.75,7.312499791383743,7.7812498696148396,-0.46875007823109627,0.5624998435378075
OAF_chain_happy_angry,OAF,chain,happy,angry,OAF_chain_happy.wav,OAF_chain_angry.wav,-0.625,0.375,-1.9999999403953552,0.75,1.8749999701976776,-0.4999999701976776,1.7499999403953552
OAF_chain_sad_angry,OAF,chain,sad,angry,OAF_chain_sad.wav,OAF_chain_angry.wav,-1.8750000298023224,0.625,-1.6250000447034836,0.375,2.250000037252903,-7.450580596923828e-09,-0.4999999850988388
OAF_chair_neutral_happy,OAF,chair,neutral,happy,OAF_chair_neutral.wav,OAF_chair_happy.wav,0.875,1.8749998807907104,1.4375004768371582,1.7499999403953552,0.6562496721744537,0.2187502682209015,-0.6875004172325134
OAF_chair_neutral_sad,OAF,chair,neutral,sad,OAF_chair_neutral.wav,OAF_chair_sad.wav,8.187500044703484,9.312499970197678,8.187499821186066,8.874999582767487,0.9062498435378075,-0.21875030547380447,-0.43750016391277313
OAF_chair_neutral_angry,OAF,chair,neutral,angry,OAF_chair_neutral.wav,OAF_chair_angry.wav,6.6875,1.7500000298023224,6.1250001192092896,2.1250000596046448,-4.468750014901161,-0.09374992549419403,0.9374999105930328
OAF_chair_happy_sad,OAF,chair,happy,sad,OAF_chair_happy.wav,OAF_chair_sad.wav,-1.3749999403953552,6.499999970197678,-0.2500000596046448,6.875000059604645,7.500000014901161,0.7499999850988388,-0.7499997913837433
OAF_chair_happy_angry,OAF,chair,happy,angry,OAF_chair_happy.wav,OAF_chair_angry.wav,-1.7499999403953552,1.8750000596046448,-3.000000089406967,2.6250000596046448,4.625000074505806,-0.25000007450580597,2.000000149011612
OAF_chair_sad_angry,OAF,chair,sad,angry,OAF_chair_sad.wav,OAF_chair_angry.wav,-0.8750000596046448,3.5000000298023224,-0.5,3.0000000596046448,3.937500074505806,-0.06249995529651642,-0.8750000298023224
OAF_chalk_neutral_happy,OAF,chalk,neutral,happy,OAF_chalk_neutral.wav,OAF_chalk_happy.wav,0.125,1.125,0.25,2.6875,1.71875,0.84375,1.4375
OAF_chalk_neutral_sad,OAF,chalk,neutral,sad,OAF_chalk_neutral.wav,OAF_chalk_sad.wav,6.812500238418579,7.937499791383743,7.062500149011612,8.249999716877937,1.1562495604157448,0.28124991804361343,0.0625000149011612
OAF_chalk_neutral_angry,OAF,chalk,neutral,angry,OAF_chalk_neutral.wav,OAF_chalk_angry.wav,5.437500238418579,1.0,5.1875,-0.125,-4.8750001192092896,-0.6875001192092896,-0.8749997615814209
OAF_chalk_happy_sad,OAF,chalk,happy,sad,OAF_chalk_happy.wav,OAF_chalk_sad.wav,-4.125,6.187499850988388,-3.5,6.6250001937150955,10.218750022351742,0.5312501713633537,-0.18749965727329254
OAF_chalk_happy_angry,OAF,chalk,happy,angry,OAF_chalk_happy.wav,OAF_chalk_angry.wav,-3.9375,1.5000000596046448,-3.7499998807907104,1.375,5.281249970197678,0.03125002980232239,-0.3125001788139343
OAF_chalk_sad_angry,OAF,chalk,sad,angry,OAF_chalk_sad.wav,OAF_chalk_angry.wav,-1.6249999552965164,2.125,-1.5000000447034836,1.625,3.4375,-0.18750004470348358,-0.6249999105930328
OAF_chat_neutral_happy,OAF,chat,neutral,happy,OAF_chat_neutral.wav,OAF_chat_happy.wav,0.5,2.5625001192092896,0.125,2.6249998807907104,2.28125,-0.15625011920928955,0.4374997615814209
OAF_chat_neutral_sad,OAF,chat,neutral,sad,OAF_chat_neutral.wav,OAF_chat_sad.wav,6.625,6.625000178813934,6.249999940395355,7.312500029802322,0.5312501341104507,0.15624989569187164,1.0624999105930328
OAF_chat_neutral_angry,OAF,chat,neutral,angry,OAF_chat_neutral.wav,OAF_chat_angry.wav,5.5,-2.125000014901161,4.8125,-2.1249999701976776,-7.281249992549419,-0.3437499776482582,0.6875000447034836
OAF_chat_happy_sad,OAF,chat,happy,sad,OAF_chat_happy.wav,OAF_chat_sad.wav,-0.75,5.374999970197678,-0.375,6.062500029802322,6.28125,0.5312500298023224,0.3125000596046448
OAF_chat_happy_angry,OAF,chat,happy,angry,OAF_chat_happy.wav,OAF_chat_angry.wav,-1.125,1.0,-2.249999910593033,0.625,2.4999999552965164,-0.7499999552965164,0.7499999105930328
OAF_chat_sad_angry,OAF,chat,sad,angry,OAF_chat_sad.wav,OAF_chat_angry.wav,-1.3750000298023224,-0.125,-0.875,0.375,1.2500000149011612,0.5000000149011612,-2.9802322387695312e-08
OAF_check_neutral_happy,OAF,check,neutral,happy,OAF_check_neutral.wav,OAF_check_happy.wav,-0.125,2.0,0.5,2.3125001192092896,1.9687500596046448,0.4687500596046448,-0.31249988079071045
OAF_check_neutral_sad,OAF,check,neutral,sad,OAF_check_neutral.wav,OAF_check_sad.wav,5.749999836087227,8.312500476837158,7.062500178813934,8.687499612569809,2.093750037252903,0.8437497392296791,-0.9375012069940567
OAF_check_neutral_angry,OAF,check,neutral,angry,OAF_check_neutral.wav,OAF_check_angry.wav,4.2499998807907104,3.1250000596046448,4.3750001192092896,2.874999985098839,-1.3124999776482582,-0.062499918043613434,-0.37500031292438507
OAF_check_happy_sad,OAF,check,happy,sad,OAF_check_happy.wav,OAF_check_sad.wav,0.125,7.187499895691872,0.5,6.937500089406967,6.749999992549419,0.06250009685754776,-0.6249998062849045
OAF_check_happy_angry,OAF,check,happy,angry,OAF_check_happy.wav,OAF_check_angry.wav,0.0,2.125000089406967,0.0,2.999999985098839,2.562500037252903,0.4374999478459358,0.8749998956918716
OAF_check_sad_angry,OAF,check,sad,angry,OAF_check_sad.wav,OAF_check_angry.wav,-0.6249999701976776,2.8749999552965164,-1.1250000596046448,2.874999985098839,3.749999985098839,-0.2500000298023224,0.5000001192092896
