pair_id,speaker,word,label_a,label_b,file_a,file_b,AA,AB,BA,BB,ME_C,ME_D,interaction
OAF_back_neutral_happy,OAF,back,neutral,happy,OAF_back_neutral.wav,OAF_back_happy.wav,-0.6875,0.375,-0.3750002384185791,-0.25,0.5937501192092896,-0.15625011920928955,-0.9374997615814209
OAF_back_neutral_sad,OAF,back,neutral,sad,OAF_back_neutral.wav,OAF_back_sad.wav,-1.1875,-1.0,-1.75,-0.6875,0.625,-0.125,0.875
OAF_back_neutral_angry,OAF,back,neutral,angry,OAF_back_neutral.wav,OAF_back_angry.wav,-1.875,-1.6875,-1.6875,-2.187499761581421,-0.15624988079071045,-0.15624988079071045,-0.6874997615814209
OAF_back_happy_sad,OAF,back,happy,sad,OAF_back_happy.wav,OAF_back_sad.wav,-0.7499997615814209,-0.375,-0.375,-0.5625,0.09374988079071045,0.09374988079071045,-0.5624997615814209
OAF_back_happy_angry,OAF,back,happy,angry,OAF_back_happy.wav,OAF_back_angry.wav,-1.249999761581421,-1.437499761581421,-1.3125,-1.999999761581421,-0.43749988079071045,-0.31250011920928955,-0.4999997615814209
OAF_back_sad_angry,OAF,back,sad,angry,OAF_back_sad.wav,OAF_back_angry.wav,-0.5,-1.3125,0.0625,-0.8125,-0.84375,0.53125,-0.0625
OAF_bar_neutral_happy,OAF,bar,neutral,happy,OAF_bar_neutral.wav,OAF_bar_happy.wav,0.625,1.125,1.5625,1.0,-0.03125,0.40625,-1.0625
OAF_bar_neutral_sad,OAF,bar,neutral,sad,OAF_bar_neutral.wav,OAF_bar_sad.wav,-1.5625,-1.6875,-1.5,-1.6875,-0.15625,0.03125,-0.0625
OAF_bar_neutral_angry,OAF,bar,neutral,angry,OAF_bar_neutral.wav,OAF_bar_angry.wav,-2.4375,-2.375,-1.75,-2.875,-0.53125,0.09375,-1.1875
OAF_bar_happy_sad,OAF,bar,happy,sad,OAF_bar_happy.wav,OAF_bar_sad.wav,-2.0,-1.937499761581421,-1.75,-1.6875,0.06250011920928955,0.24999988079071045,-2.384185791015625e-07
OAF_bar_happy_angry,OAF,bar,happy,angry,OAF_bar_happy.wav,OAF_bar_angry.wav,-3.625,-2.937499761581421,-3.59375,-3.375,0.45312511920928955,-0.20312511920928955,-0.4687502384185791
OAF_bar_sad_angry,OAF,bar,sad,angry,OAF_bar_sad.wav,OAF_bar_angry.wav,-0.875,-1.78125,-0.8125,-1.625,-0.859375,0.109375,0.09375
OAF_base_neutral_happy,OAF,base,neutral,happy,OAF_base_neutral.wav,OAF_base_happy.wav,0.4375,0.375,0.3125,0.25,-0.0625,-0.125,0.0
OAF_base_neutral_sad,OAF,base,neutral,sad,OAF_base_neutral.wav,OAF_base_sad.wav,-0.5625,-0.625,-1.21875,-0.375,0.390625,-0.203125,0.90625
OAF_base_neutral_angry,OAF,base,neutral,angry,OAF_base_neutral.wav,OAF_base_angry.wav,-2.093750476837158,-2.875000238418579,-2.3125,-2.125,-0.29687488079071045,0.26562535762786865,0.9687497615814209
OAF_base_happy_sad,OAF,base,happy,sad,OAF_base_happy.wav,OAF_base_sad.wav,-1.9375,-0.9375,-3.3125,-1.4375,1.4375,-0.9375,0.875
OAF_base_happy_angry,OAF,base,happy,angry,OAF_base_happy.wav,OAF_base_angry.wav,-3.5,-2.625000238418579,-3.125,-2.25,0.8749998807907104,0.37500011920928955,2.384185791015625e-07
OAF_base_sad_angry,OAF,base,sad,angry,OAF_base_sad.wav,OAF_base_angry.wav,-0.8125,-1.625,-0.875,-1.125,-0.53125,0.21875,0.5625
OAF_bath_neutral_happy,OAF,bath,neutral,happy,OAF_bath_neutral.wav,OAF_bath_happy.wav,1.8125,1.5625,1.375,1.625,0.0,-0.1875,0.5
OAF_bath_neutral_sad,OAF,bath,neutral,sad,OAF_bath_neutral.wav,OAF_bath_sad.wav,-0.375,-1.0625,-0.4375,-0.5,-0.375,0.25,0.625
OAF_bath_neutral_angry,OAF,bath,neutral,angry,OAF_bath_neutral.wav,OAF_bath_angry.wav,-1.375,-1.75,-1.562500238418579,-1.6875,-0.24999988079071045,-0.06250011920928955,0.2500002384185791
OAF_bath_happy_sad,OAF,bath,happy,sad,OAF_bath_happy.wav,OAF_bath_sad.wav,-2.1875,-2.125,-2.625,-3.0625,-0.1875,-0.6875,-0.5
OAF_bath_happy_angry,OAF,bath,happy,angry,OAF_bath_happy.wav,OAF_bath_angry.wav,-3.125,-3.125,-4.46875,-4.000000238418579,0.23437488079071045,-1.1093751192092896,0.4687497615814209
OAF_bath_sad_angry,OAF,bath,sad,angry,OAF_bath_sad.wav,OAF_bath_angry.wav,-0.625,-1.375,-0.875,-1.3125,-0.59375,-0.09375,0.3125
OAF_bean_neutral_happy,OAF,bean,neutral,happy,OAF_bean_neutral.wav,OAF_bean_happy.wav,-0.4375,0.75,0.5,0.125,0.40625,0.15625,-1.5625
OAF_bean_neutral_sad,OAF,bean,neutral,sad,OAF_bean_neutral.wav,OAF_bean_sad.wav,-1.5625,-0.625,-0.875,-0.875,0.46875,0.21875,-0.9375
OAF_bean_neutral_angry,OAF,bean,neutral,angry,OAF_bean_neutral.wav,OAF_bean_angry.wav,-2.9375,-1.5625,-1.625,-1.9375,0.53125,0.46875,-1.6875
OAF_bean_happy_sad,OAF,bean,happy,sad,OAF_bean_happy.wav,OAF_bean_sad.wav,-0.9375,-0.8124997615814209,-0.5624997615814209,-1.0625,-0.1875,0.0625,-0.6250004768371582
OAF_bean_happy_angry,OAF,bean,happy,angry,OAF_bean_happy.wav,OAF_bean_angry.wav,-2.4375,-2.34375,-2.437499761581421,-2.375,0.07812488079071045,-0.01562488079071045,-0.0312502384185791
OAF_bean_sad_angry,OAF,bean,sad,angry,OAF_bean_sad.wav,OAF_bean_angry.wav,-1.3750004768371582,-0.53125,-0.1875,-0.6875,0.1718752384185791,0.5156252384185791,-1.3437504768371582
OAF_beg_neutral_happy,OAF,beg,neutral,happy,OAF_beg_neutral.wav,OAF_beg_happy.wav,0.5000002384185791,0.625,1.6875,0.8125,-0.37500011920928955,0.6874998807907104,-0.9999997615814209
OAF_beg_neutral_sad,OAF,beg,neutral,sad,OAF_beg_neutral.wav,OAF_beg_sad.wav,-1.6875,-1.5,-1.125,-1.6875,-0.1875,0.1875,-0.75
OAF_beg_neutral_angry,OAF,beg,neutral,angry,OAF_beg_neutral.wav,OAF_beg_angry.wav,-2.125,-2.374999761581421,-0.875,-1.9374995231628418,-0.6562496423721313,0.8437501192092896,-0.8124997615814209
OAF_beg_happy_sad,OAF,beg,happy,sad,OAF_beg_happy.wav,OAF_beg_sad.wav,-1.875,-1.25,-2.40625,-1.75,0.640625,-0.515625,0.03125
OAF_beg_happy_angry,OAF,beg,happy,angry,OAF_beg_happy.wav,OAF_beg_angry.wav,-3.0,-2.5,-2.5,-2.812499523162842,0.0937502384185791,0.0937502384185791,-0.8124995231628418
OAF_beg_sad_angry,OAF,beg,sad,angry,OAF_beg_sad.wav,OAF_beg_angry.wav,-0.78125,-0.8125,-0.5625,-0.8749995231628418,-0.1718747615814209,0.0781252384185791,-0.2812495231628418
OAF_bite_neutral_happy,OAF,bite,neutral,happy,OA_bite_neutral.wav,OAF_bite_happy.wav,0.8125002384185791,1.25,1.0,1.75,0.5937498807907104,0.34374988079071045,0.3125002384185791
OAF_bite_neutral_sad,OAF,bite,neutral,sad,OA_bite_neutral.wav,OAF_bite_sad.wav,-0.875,-0.875,-0.9375,-1.03125,-0.046875,-0.109375,-0.09375
OAF_bite_neutral_angry,OAF,bite,neutral,angry,OA_bite_neutral.wav,OAF_bite_angry.wav,-1.8125,-2.0625,-1.875,-2.312500238418579,-0.34375011920928955,-0.15625011920928955,-0.1875002384185791
OAF_bite_happy_sad,OAF,bite,happy,sad,OAF_bite_happy.wav,OAF_bite_sad.wav,-2.875,-1.374999761581421,-2.25,-2.15625,0.7968751192092896,-0.07812511920928955,-1.406250238418579
OAF_bite_happy_angry,OAF,bite,happy,angry,OAF_bite_happy.wav,OAF_bite_angry.wav,-3.8125,-2.5,-4.374999523162842,-2.687500238418579,1.4999996423721313,-0.37499988079071045,0.3749992847442627
OAF_bite_sad_angry,OAF,bite,sad,angry,OAF_bite_sad.wav,OAF_bite_angry.wav,-0.59375,-0.6875,-0.5,-1.0625,-0.328125,-0.140625,-0.46875
OAF_boat_neutral_happy,OAF,boat,neutral,happy,OAF_boat_neutral.wav,OAF_boat_happy.wav,0.3125002384185791,1.375,0.1874997615814209,1.375,1.125,-0.0625002384185791,0.1250004768371582
OAF_boat_neutral_sad,OAF,boat,neutral,sad,OAF_boat_neutral.wav,OAF_boat_sad.wav,-0.3125,-0.9375,-0.8125,-1.125,-0.46875,-0.34375,0.3125
OAF_boat_neutral_angry,OAF,boat,neutral,angry,OAF_boat_neutral.wav,OAF_boat_angry.wav,-1.625,-1.5,-2.312500238418579,-2.0,0.21875011920928955,-0.5937501192092896,0.1875002384185791
OAF_boat_happy_sad,OAF,boat,happy,sad,OAF_boat_happy.wav,OAF_boat_sad.wav,-1.875,-1.5,-2.1875,-2.125,0.21875,-0.46875,-0.3125
OAF_boat_happy_angry,OAF,boat,happy,angry,OAF_boat_happy.wav,OAF_boat_angry.wav,-3.65625,-2.71875,-2.75,-2.875,0.40625,0.375,-1.0625
OAF_boat_sad_angry,OAF,boat,sad,angry,OAF_boat_sad.wav,OAF_boat_angry.wav,-1.375,-0.125,-0.5,-1.3125,0.21875,-0.15625,-2.0625
OAF_bone_neutral_happy,OAF,bone,neutral,happy,OAF_bone_neutral.wav,OAF_bone_happy.wav,0.8125,0.625,-0.3125,0.625,0.375,-0.5625,1.125
OAF_bone_neutral_sad,OAF,bone,neutral,sad,OAF_bone_neutral.wav,OAF_bone_sad.wav,-1.1875,-1.249999761581421,-1.5625,-1.6875,-0.09374988079071045,-0.40625011920928955,-0.0625002384185791
OAF_bone_neutral_angry,OAF,bone,neutral,angry,OAF_bone_neutral.wav,OAF_bone_angry.wav,-2.84375,-2.750000238418579,-2.4375,-2.75,-0.10937511920928955,0.20312511920928955,-0.4062497615814209
OAF_bone_happy_sad,OAF,bone,happy,sad,OAF_bone_happy.wav,OAF_bone_sad.wav,-2.0,-1.5,-1.9375,-1.4375,0.5,0.0625,0.0
OAF_bone_happy_angry,OAF,bone,happy,angry,OAF_bone_happy.wav,OAF_bone_angry.wav,-3.75,-2.9375,-3.0,-2.8125,0.5,0.4375,-0.625
OAF_bone_sad_angry,OAF,bone,sad,angry,OAF_bone_sad.wav,OAF_bone_angry.wav,-1.0625,-1.375,-0.8125,-1.3125,-0.40625,0.15625,-0.1875
OAF_book_neutral_happy,OAF,book,neutral,happy,OAF_book_neutral.wav,OAF_book_happy.wav,-0.1875,0.8749997615814209,0.3125,0.375,0.5624998807907104,1.1920928955078125e-07,-0.9999997615814209
OAF_book_neutral_sad,OAF,book,neutral,sad,OAF_book_neutral.wav,OAF_book_sad.wav,-1.5,-0.7500002384185791,-0.3125,-0.5625,0.24999988079071045,0.6875001192092896,-0.9999997615814209
OAF_book_neutral_angry,OAF,book,neutral,angry,OAF_book_neutral.wav,OAF_book_angry.wav,-2.624999523162842,-2.0,-2.0625,-2.1875,0.2499997615814209,0.1874997615814209,-0.7499995231628418
OAF_book_happy_sad,OAF,book,happy,sad,OAF_book_happy.wav,OAF_book_sad.wav,-1.3125,-1.0625,-1.1875,-1.125,0.15625,0.03125,-0.1875
OAF_book_happy_angry,OAF,book,happy,angry,OAF_book_happy.wav,OAF_book_angry.wav,-2.8125,-2.562500238418579,-2.40625,-2.25,0.20312488079071045,0.35937511920928955,-0.0937497615814209
OAF_book_sad_angry,OAF,book,sad,angry,OAF_book_sad.wav,OAF_book_angry.wav,-1.4375,-1.8125,-1.125,-1.5,-0.375,0.3125,0.0
OAF_bought_neutral_happy,OAF,bought,neutral,happy,OAF_bought_neutral.wav,OAF_bought_happy.wav,-0.25,1.125,0.0,0.375,0.875,-0.25,-1.0
OAF_bought_neutral_sad,OAF,bought,neutral,sad,OAF_bought_neutral.wav,OAF_bought_sad.wav,-0.9375,-1.6875,-0.125,-1.3125,-0.96875,0.59375,-0.4375
OAF_bought_neutral_angry,OAF,bought,neutral,angry,OAF_bought_neutral.wav,OAF_bought_angry.wav,-2.3125,-3.1875,-2.500000238418579,-2.4375,-0.40624988079071045,0.28124988079071045,0.9375002384185791
OAF_bought_happy_sad,OAF,bought,happy,sad,OAF_bought_happy.wav,OAF_bought_sad.wav,-1.625,-1.4375,-2.6875,-1.4375,0.71875,-0.53125,1.0625
OAF_bought_happy_angry,OAF,bought,happy,angry,OAF_bought_happy.wav,OAF_bought_angry.wav,-2.6875,-1.9375,-2.8125,-1.875,0.84375,-0.03125,0.1875
OAF_bought_sad_angry,OAF,bought,sad,angry,OAF_bought_sad.wav,OAF_bought_angry.wav,-1.4375,-0.4375,-1.125,-0.9375,0.59375,-0.09375,-0.8125
OAF_burn_neutral_happy,OAF,burn,neutral,happy,OAF_burn_neutral.wav,OAF_burn_happy.wav,0.5625,1.125,0.375,-0.0625,0.0625,-0.6875,-1.0
OAF_burn_neutral_sad,OAF,burn,neutral,sad,OAF_burn_neutral.wav,OAF_burn_sad.wav,-0.75,-2.125,-1.3125,-1.625,-0.84375,-0.03125,1.0625
OAF_burn_neutral_angry,OAF,burn,neutral,angry,OAF_burn_neutral.wav,OAF_burn_angry.wav,-2.375,-2.1875,-2.6875,-2.312500238418579,0.28124988079071045,-0.21875011920928955,0.1874997615814209
OAF_burn_happy_sad,OAF,burn,happy,sad,OAF_burn_happy.wav,OAF_burn_sad.wav,-2.312499761581421,-2.374999761581421,-2.625,-2.0,0.28125,0.0312497615814209,0.6875
OAF_burn_happy_angry,OAF,burn,happy,angry,OAF_burn_happy.wav,OAF_burn_angry.wav,-2.937499761581421,-2.562500238418579,-2.812499761581421,-2.500000238418579,0.3437495231628418,0.09375,-0.0625
OAF_burn_sad_angry,OAF,burn,sad,angry,OAF_burn_sad.wav,OAF_burn_angry.wav,-0.625,-0.625,-0.5625,-1.1875,-0.3125,-0.25,-0.625
OAF_cab_neutral_happy,OAF,cab,neutral,happy,OAF_cab_neutral.wav,OAF_cab_happy.wav,-1.0625,-1.6875,-0.0625,-2.0625,-1.3125,0.3125,-1.375
OAF_cab_neutral_sad,OAF,cab,neutral,sad,OAF_cab_neutral.wav,OAF_cab_sad.wav,-0.625,0.125,1.6250004768371582,-0.4375,-0.6562502384185791,0.8437502384185791,-2.812500476837158
OAF_cab_neutral_angry,OAF,cab,neutral,angry,OAF_cab_neutral.wav,OAF_cab_angry.wav,-2.5,-2.3125,-1.28125,-2.250000238418579,-0.39062511920928955,0.6406248807907104,-1.156250238418579
OAF_cab_happy_sad,OAF,cab,happy,sad,OAF_cab_happy.wav,OAF_cab_sad.wav,1.25,1.0625,0.75,1.0,0.03125,-0.28125,0.4375
OAF_cab_happy_angry,OAF,cab,happy,angry,OAF_cab_happy.wav,OAF_cab_angry.wav,-0.625,-1.46875,-1.71875,-1.6875,-0.40625,-0.65625,0.875
OAF_cab_sad_angry,OAF,cab,sad,angry,OAF_cab_sad.wav,OAF_cab_angry.wav,-2.15625,-2.6875,-2.1875,-1.875,-0.109375,0.390625,0.84375
OAF_calm_neutral_happy,OAF,calm,neutral,happy,OAF_calm_neutral.wav,OAF_calm_happy.wav,-0.875,-0.9375,-0.6875,-0.8125,-0.09375,0.15625,-0.0625
OAF_calm_neutral_sad,OAF,calm,neutral,sad,OAF_calm_neutral.wav,OAF_calm_sad.wav,-0.125,-0.4375,0.75,0.1875,-0.4375,0.75,-0.25
OAF_calm_neutral_angry,OAF,calm,neutral,angry,OAF_calm_neutral.wav,OAF_calm_angry.wav,-2.65625,-2.25,-2.25,-3.03125,-0.1875,-0.1875,-1.1875
OAF_calm_happy_sad,OAF,calm,happy,sad,OAF_calm_happy.wav,OAF_calm_sad.wav,2.0,0.75,0.375,0.125,-0.75,-1.125,1.0
OAF_calm_happy_angry,OAF,calm,happy,angry,OAF_calm_happy.wav,OAF_calm_angry.wav,-1.78125,-1.5624995231628418,-1.8750004768371582,-1.59375,0.2500004768371582,-0.0625004768371582,0.0625
OAF_calm_sad_angry,OAF,calm,sad,angry,OAF_calm_sad.wav,OAF_calm_angry.wav,-2.3125,-1.875,-2.625,-2.40625,0.328125,-0.421875,-0.21875
OAF_came_neutral_happy,OAF,came,neutral,happy,OAF_came_neutral.wav,OAF_came_happy.wav,-0.375,-0.3125,-1.0625,-1.25,-0.0625,-0.8125,-0.25
OAF_came_neutral_sad,OAF,came,neutral,sad,OAF_came_neutral.wav,OAF_came_sad.wav,-0.25,-0.1875,1.125,-0.875,-0.96875,0.34375,-2.0625
OAF_came_neutral_angry,OAF,came,neutral,angry,OAF_came_neutral.wav,OAF_came_angry.wav,-2.1875,-1.937500238418579,-1.59375,-2.249999761581421,-0.203125,0.1406252384185791,-0.9062495231628418
OAF_came_happy_sad,OAF,came,happy,sad,OAF_came_happy.wav,OAF_came_sad.wav,1.1875,0.4375,0.9375,0.3125,-0.6875,-0.1875,0.125
OAF_came_happy_angry,OAF,came,happy,angry,OAF_came_happy.wav,OAF_came_angry.wav,-0.9375,-1.499999761581421,-1.2187504768371582,-1.875,-0.6093746423721313,-0.32812535762786865,-0.0937497615814209
OAF_came_sad_angry,OAF,came,sad,angry,OAF_came_sad.wav,OAF_came_angry.wav,-1.1875,-1.6875,-2.0,-2.562499761581421,-0.5312498807907104,-0.8437498807907104,-0.0624997615814209
OAF_cause_neutral_happy,OAF,cause,neutral,happy,OAF_cause_neutral.wav,OAF_cause_happy.wav,-1.1875,-1.375,-0.625,-0.875,-0.21875,0.53125,-0.0625
OAF_cause_neutral_sad,OAF,cause,neutral,sad,OAF_cause_neutral.wav,OAF_cause_sad.wav,-1.0,-1.0625,-0.4375,-0.8125,-0.21875,0.40625,-0.3125
OAF_cause_neutral_angry,OAF,cause,neutral,angry,OAF_cause_neutral.wav,OAF_cause_angry.wav,-3.0625,-2.25,-2.09375,-2.8125,0.046875,0.203125,-1.53125
OAF_cause_happy_sad,OAF,cause,happy,sad,OAF_cause_happy.wav,OAF_cause_sad.wav,0.25,-0.25,0.1875,-0.375,-0.53125,-0.09375,-0.0625
OAF_cause_happy_angry,OAF,cause,happy,angry,OAF_cause_happy.wav,OAF_cause_angry.wav,-1.8125,-1.75,-1.625,-1.8125,-0.0625,0.0625,-0.25
OAF_cause_sad_angry,OAF,cause,sad,angry,OAF_cause_sad.wav,OAF_cause_angry.wav,-1.875,-1.7500004768371582,-2.1875,-2.25,0.0312497615814209,-0.4062497615814209,-0.1874995231628418
OAF_chain_neutral_happy,OAF,chain,neutral,happy,OAF_chain_neutral.wav,OAF_chain_happy.wav,-1.5,-0.375,-0.875,-0.5,0.75,0.25,-0.75
OAF_chain_neutral_sad,OAF,chain,neutral,sad,OAF_chain_neutral.wav,OAF_chain_sad.wav,-1.5,-0.625,-0.9375,-0.9375,0.4375,0.125,-0.875
OAF_chain_neutral_angry,OAF,chain,neutral,angry,OAF_chain_neutral.wav,OAF_chain_angry.wav,-1.9375,-2.3125,-0.6875,-2.6875,-1.1875,0.4375,-1.625
OAF_chain_happy_sad,OAF,chain,happy,sad,OAF_chain_happy.wav,OAF_chain_sad.wav,-0.25,-0.25,-0.1875,0.1875,0.1875,0.25,0.375
OAF_chain_happy_angry,OAF,chain,happy,angry,OAF_chain_happy.wav,OAF_chain_angry.wav,-2.125,-1.625,-1.1874995231628418,-1.5625,0.0624997615814209,0.5000002384185791,-0.8750004768371582
OAF_chain_sad_angry,OAF,chain,sad,angry,OAF_chain_sad.wav,OAF_chain_angry.wav,-1.25,-1.75,-1.0,-1.3125,-0.40625,0.34375,0.1875
OAF_chair_neutral_happy,OAF,chair,neutral,happy,OAF_chair_neutral.wav,OAF_chair_happy.wav,-0.3125,-0.375,0.0625,-0.0625,-0.09375,0.34375,-0.0625
OAF_chair_neutral_sad,OAF,chair,neutral,sad,OAF_chair_neutral.wav,OAF_chair_sad.wav,-0.4375,-1.187500238418579,0.375,-0.875,-1.0000001192092896,0.5625001192092896,-0.4999997615814209
OAF_chair_neutral_angry,OAF,chair,neutral,angry,OAF_chair_neutral.wav,OAF_chair_angry.wav,-1.8125,-1.999999761581421,-1.9375,-1.9375,-0.09374988079071045,-0.03125011920928955,0.1874997615814209
OAF_chair_happy_sad,OAF,chair,happy,sad,OAF_chair_happy.wav,OAF_chair_sad.wav,0.5625,0.25,1.375,-0.1875,-0.9375,0.1875,-1.25
OAF_chair_happy_angry,OAF,chair,happy,angry,OAF_chair_happy.wav,OAF_chair_angry.wav,-1.2499995231628418,-1.5625,-0.5625,-1.625,-0.6875002384185791,0.3124997615814209,-0.7499995231628418
OAF_chair_sad_angry,OAF,chair,sad,angry,OAF_chair_sad.wav,OAF_chair_angry.wav,-0.875,-1.625,-1.5,-1.5,-0.375,-0.25,0.75
OAF_chalk_neutral_happy,OAF,chalk,neutral,happy,OAF_chalk_neutral.wav,OAF_chalk_happy.wav,0.4374997615814209,0.125,0.125,-0.3125,-0.37499988079071045,-0.37499988079071045,-0.1250002384185791
OAF_chalk_neutral_sad,OAF,chalk,neutral,sad,OAF_chalk_neutral.wav,OAF_chalk_sad.wav,0.4374997615814209,-0.0625,0.0,0.6875,0.09375011920928955,0.15625011920928955,1.187499761581421
OAF_chalk_neutral_angry,OAF,chalk,neutral,angry,OAF_chalk_neutral.wav,OAF_chalk_angry.wav,-1.5,-2.249999761581421,-1.9375,-2.375,-0.5937498807907104,-0.28125011920928955,0.3124997615814209
OAF_chalk_happy_sad,OAF,chalk,happy,sad,OAF_chalk_happy.wav,OAF_chalk_sad.wav,0.25,0.5625002384185791,0.375,0.5,0.21875011920928955,0.03124988079071045,-0.1875002384185791
OAF_chalk_happy_angry,OAF,chalk,happy,angry,OAF_chalk_happy.wav,OAF_chalk_angry.wav,-2.25,-1.125,-0.875,-0.875,0.5625,0.8125,-1.125
OAF_chalk_sad_angry,OAF,chalk,sad,angry,OAF_chalk_sad.wav,OAF_chalk_angry.wav,-1.75,-1.3125,-1.5,-1.5625,0.1875,0.0,-0.5
OAF_chat_neutral_happy,OAF,chat,neutral,happy,OAF_chat_neutral.wav,OAF_chat_happy.wav,-0.875,-1.0625,-0.625,-1.0,-0.28125,0.15625,-0.1875
OAF_chat_neutral_sad,OAF,chat,neutral,sad,OAF_chat_neutral.wav,OAF_chat_sad.wav,-1.3125,-1.0,-1.1875,-1.75,-0.125,-0.3125,-0.875
OAF_chat_neutral_angry,OAF,chat,neutral,angry,OAF_chat_neutral.wav,OAF_chat_angry.wav,-2.4375,-2.1875,-1.625,-2.6875,-0.40625,0.15625,-1.3125
OAF_chat_happy_sad,OAF,chat,happy,sad,OAF_chat_happy.wav,OAF_chat_sad.wav,0.1875,-0.875,-0.375,-0.75,-0.71875,-0.21875,0.6875
OAF_chat_happy_angry,OAF,chat,happy,angry,OAF_chat_happy.wav,OAF_chat_angry.wav,-1.25,-1.0625,-1.6875,-1.375,0.25,-0.375,0.125
OAF_chat_sad_angry,OAF,chat,sad,angry,OAF_chat_sad.wav,OAF_chat_angry.wav,-1.1875,-1.625,-0.875,-1.5625,-0.5625,0.1875,-0.25
OAF_check_neutral_happy,OAF,check,neutral,happy,OAF_check_neutral.wav,OAF_check_happy.wav,-0.6875,-0.75,0.0625,-0.8125,-0.46875,0.34375,-0.8125
OAF_check_neutral_sad,OAF,check,neutral,sad,OAF_check_neutral.wav,OAF_check_sad.wav,-0.5,-1.1875,-0.1875,-0.4375,-0.46875,0.53125,0.4375
OAF_check_neutral_angry,OAF,check,neutral,angry,OAF_check_neutral.wav,OAF_check_angry.wav,-1.5625,-2.062500238418579,-1.4375,-2.5625,-0.8125001192092896,-0.18749988079071045,-0.6249997615814209
OAF_check_happy_sad,OAF,check,happy,sad,OAF_check_happy.wav,OAF_check_sad.wav,0.5,-0.5625,-0.1875,-0.375,-0.625,-0.25,0.875
OAF_check_happy_angry,OAF,check,happy,angry,OAF_check_happy.wav,OAF_check_angry.wav,-0.9375,-1.9375,-1.34375,-1.875,-0.765625,-0.171875,0.46875
OAF_check_sad_angry,OAF,check,sad,angry,OAF_check_sad.wav,OAF_check_angry.wav,-1.8125,-2.5625,-1.6875,-1.75,-0.40625,0.46875,0.6875
OAF_cheek_neutral_happy,OAF,cheek,neutral,happy,OAF_cheek_neutral.wav,OAF_cheek_happy.wav,-0.25,-0.25,0.0,-0.125,-0.0625,0.1875,-0.125
OAF_cheek_neutral_sad,OAF,cheek,neutral,sad,OAF_cheek_neutral.wav,OAF_cheek_sad.wav,-0.3125,0.1875,0.0,0.25,0.375,0.1875,-0.25
OAF_cheek_neutral_angry,OAF,cheek,neutral,angry,OAF_cheek_neutral.wav,OAF_cheek_angry.wav,-2.687499761581421,-2.5,-2.0,-2.0625,0.06249988079071045,0.5624998807907104,-0.2499997615814209
OAF_cheek_happy_sad,OAF,cheek,happy,sad,OAF_cheek_happy.wav,OAF_cheek_sad.wav,-0.1875,0.75,0.4375,0.625,0.5625,0.25,-0.75
OAF_cheek_happy_angry,OAF,cheek,happy,angry,OAF_cheek_happy.wav,OAF_cheek_angry.wav,-2.6875,-1.375,-1.5625,-1.75,0.5625,0.375,-1.5
OAF_cheek_sad_angry,OAF,cheek,sad,angry,OAF_cheek_sad.wav,OAF_cheek_angry.wav,-2.4375,-1.875,-1.8125,-2.1875,0.09375,0.15625,-0.9375
OAF_chief_neutral_happy,OAF,chief,neutral,happy,OAF_chief_neutral.wav,OAF_chief_happy.wav,-0.8125,-0.3125,-0.9375,-1.125000238418579,0.15624988079071045,-0.46875011920928955,-0.6875002384185791
OAF_chief_neutral_sad,OAF,chief,neutral,sad,OAF_chief_neutral.wav,OAF_chief_sad.wav,-1.0,-0.625,-0.6875,-0.75,0.15625,0.09375,-0.4375
OAF_chief_neutral_angry,OAF,chief,neutral,angry,OAF_chief_neutral.wav,OAF_chief_angry.wav,-2.0,-1.749999761581421,-1.625,-1.9375,-0.03124988079071045,0.09374988079071045,-0.5625002384185791
OAF_chief_happy_sad,OAF,chief,happy,sad,OAF_chief_happy.wav,OAF_chief_sad.wav,0.625,-0.4375,-0.25,-0.3125,-0.5625,-0.375,1.0
OAF_chief_happy_angry,OAF,chief,happy,angry,OAF_chief_happy.wav,OAF_chief_angry.wav,-1.125,-1.124999761581421,-1.125,-1.4375,-0.15624988079071045,-0.15625011920928955,-0.3125002384185791
OAF_chief_sad_angry,OAF,chief,sad,angry,OAF_chief_sad.wav,OAF_chief_angry.wav,-1.375,-1.1875,-0.9375,-1.8125,-0.34375,-0.09375,-1.0625
OAF_choice_neutral_happy,OAF,choice,neutral,happy,OAF_choice_neutral.wav,OAF_choice_happy.wav,0.0625,-0.5,-0.6250002384185791,-0.9375,-0.43749988079071045,-0.5625001192092896,0.2500002384185791
OAF_choice_neutral_sad,OAF,choice,neutral,sad,OAF_choice_neutral.wav,OAF_choice_sad.wav,-0.75,-1.5,-1.0,-2.0625,-0.90625,-0.40625,-0.3125
OAF_choice_neutral_angry,OAF,choice,neutral,angry,OAF_choice_neutral.wav,OAF_choice_angry.wav,-1.75,-1.625,-2.125,-2.8125,-0.28125,-0.78125,-0.8125
OAF_choice_happy_sad,OAF,choice,happy,sad,OAF_choice_happy.wav,OAF_choice_sad.wav,0.0625,-0.4375,0.09375,-0.6875,-0.640625,-0.109375,-0.28125
OAF_choice_happy_angry,OAF,choice,happy,angry,OAF_choice_happy.wav,OAF_choice_angry.wav,-1.1875,-1.25,-1.75,-1.5,0.09375,-0.40625,0.3125
OAF_choice_sad_angry,OAF,choice,sad,angry,OAF_choice_sad.wav,OAF_choice_angry.wav,-0.9375,-0.78125,-0.8125,-1.25,-0.140625,-0.171875,-0.59375
